id_transaccion,id_contrato,id_cliente,id_producto,fecha,ingreso,costo,margen
516,25,11,5,2023-01-01,76.4,16.23,60.17
517,25,11,5,2023-01-31,76.82,16.08,60.74
518,25,11,5,2023-03-02,70.23,15.62,54.61
519,25,11,5,2023-04-01,76.84,14.89,61.95
520,25,11,5,2023-05-01,75.92,15.16,60.76
521,25,11,5,2023-05-31,70.6,15.32,55.28
522,26,11,9,2023-01-01,268.91,86.49,182.42
523,26,11,9,2023-01-31,273.79,86.32,187.47
524,26,11,9,2023-03-02,286.26,87.39,198.87
525,26,11,9,2023-04-01,285.79,84.66,201.13
526,26,11,9,2023-05-01,271.02,86.51,184.51
527,26,11,9,2023-05-31,281.24,85.43,195.81
528,26,11,9,2023-06-30,281.9,89.79,192.11
529,26,11,9,2023-07-30,267.6,90.16,177.44
530,26,11,9,2023-08-29,272.5,87.48,185.02
531,26,11,9,2023-09-28,261.86,87.67,174.19
532,26,11,9,2023-10-28,276.27,86.85,189.42
533,26,11,9,2023-11-27,285.03,85.5,199.53
534,26,11,9,2023-12-27,285.99,83.62,202.37
535,26,11,9,2024-01-26,268.49,89.58,178.91
536,26,11,9,2024-02-25,260.3,85.4,174.9
537,26,11,9,2024-03-26,271.7,87.53,184.17
538,26,11,9,2024-04-25,278.36,88.95,189.41
539,26,11,9,2024-05-25,277.93,88.36,189.57
540,26,11,9,2024-06-24,270.5,89.26,181.24
541,26,11,9,2024-07-24,277.56,87.1,190.46
542,26,11,9,2024-08-23,269.99,87.07,182.92
543,26,11,9,2024-09-22,269.43,84.65,184.78
544,26,11,9,2024-10-22,266.75,83.26,183.49
545,26,11,9,2024-11-21,284.38,87.06,197.32
546,27,12,8,2023-01-01,197.98,63.22,134.76
547,27,12,8,2023-01-31,182.57,60.83,121.74
548,27,12,8,2023-03-02,193.96,63.61,130.35
549,27,12,8,2023-04-01,191.96,61.23,130.73
550,27,12,8,2023-05-01,197.36,62.01,135.35
551,27,12,8,2023-05-31,188.2,60.13,128.07
552,27,12,8,2023-06-30,184.16,62.44,121.72
553,27,12,8,2023-07-30,194.27,62.3,131.97
554,27,12,8,2023-08-29,185.36,59.86,125.5
555,27,12,8,2023-09-28,192.86,58.61,134.25
556,27,12,8,2023-10-28,195.49,60.47,135.02
557,27,12,8,2023-11-27,184.0,62.36,121.64
558,27,12,8,2023-12-27,188.6,59.96,128.64
559,27,12,8,2024-01-26,180.34,61.27,119.07
560,27,12,8,2024-02-25,196.58,58.68,137.9
561,27,12,8,2024-03-26,184.52,60.33,124.19
562,27,12,8,2024-04-25,192.02,58.65,133.37
563,27,12,8,2024-05-25,183.35,63.13,120.22
564,27,12,8,2024-06-24,192.55,58.09,134.46
565,27,12,8,2024-07-24,181.41,58.24,123.17
566,27,12,8,2024-08-23,180.62,59.64,120.98
567,27,12,8,2024-09-22,183.68,59.2,124.48
568,27,12,8,2024-10-22,192.78,59.73,133.05
569,27,12,8,2024-11-21,195.47,58.15,137.32
570,28,12,1,2023-01-01,310.44,76.54,233.9
571,28,12,1,2023-01-31,336.45,75.51,260.94
572,28,12,1,2023-03-02,331.22,76.86,254.36
573,28,12,1,2023-04-01,313.75,82.1,231.65
574,28,12,1,2023-05-01,336.01,82.85,253.16
575,28,12,1,2023-05-31,328.71,80.22,248.49
576,28,12,1,2023-06-30,309.49,76.04,233.45
577,28,12,1,2023-07-30,306.55,78.08,228.47
578,28,12,1,2023-08-29,310.77,79.19,231.58
579,28,12,1,2023-09-28,316.49,79.57,236.92
580,28,12,1,2023-10-28,331.26,81.28,249.98
581,28,12,1,2023-11-27,305.75,77.45,228.3
582,28,12,1,2023-12-27,309.94,80.21,229.73
583,28,12,1,2024-01-26,323.74,77.29,246.45
584,28,12,1,2024-02-25,329.38,78.76,250.62
585,28,12,1,2024-03-26,322.24,76.42,245.82
586,28,12,1,2024-04-25,321.18,82.48,238.7
587,28,12,1,2024-05-25,335.27,79.44,255.83
588,28,12,1,2024-06-24,327.2,83.1,244.1
589,28,12,1,2024-07-24,307.67,81.44,226.23
590,28,12,1,2024-08-23,326.31,80.17,246.14
591,28,12,1,2024-09-22,321.18,77.59,243.59
592,28,12,1,2024-10-22,307.74,80.85,226.89
593,28,12,1,2024-11-21,320.7,78.05,242.65
594,29,13,6,2023-01-01,1.02,0.19,0.83
595,29,13,6,2023-01-31,1.01,0.2,0.81
596,29,13,6,2023-03-02,0.99,0.2,0.79
597,29,13,6,2023-04-01,1.02,0.19,0.83
598,29,13,6,2023-05-01,0.97,0.19,0.78
599,29,13,6,2023-05-31,0.95,0.2,0.75
600,29,13,6,2023-06-30,0.94,0.19,0.75
601,29,13,6,2023-07-30,0.98,0.2,0.78
602,29,13,6,2023-08-29,0.99,0.2,0.79
603,29,13,6,2023-09-28,0.95,0.2,0.75
604,29,13,6,2023-10-28,1.0,0.19,0.81
605,29,13,6,2023-11-27,0.98,0.2,0.78
606,29,13,6,2023-12-27,0.96,0.2,0.76
607,29,13,6,2024-01-26,1.02,0.2,0.82
608,29,13,6,2024-02-25,0.96,0.19,0.77
609,29,13,6,2024-03-26,1.01,0.19,0.82
610,29,13,6,2024-04-25,1.01,0.2,0.81
611,29,13,6,2024-05-25,1.01,0.19,0.82
612,29,13,6,2024-06-24,1.01,0.19,0.82
613,29,13,6,2024-07-24,0.98,0.2,0.78
614,29,13,6,2024-08-23,0.97,0.2,0.77
615,29,13,6,2024-09-22,0.97,0.2,0.77
616,29,13,6,2024-10-22,1.01,0.19,0.82
617,29,13,6,2024-11-21,0.97,0.2,0.77
618,30,13,1,2023-01-01,217.08,53.46,163.62
619,30,13,1,2023-01-31,219.36,54.6,164.76
620,30,13,1,2023-03-02,208.09,51.83,156.26
621,30,13,1,2023-04-01,207.37,53.27,154.1
622,30,13,1,2023-05-01,205.52,52.38,153.14
623,30,13,1,2023-05-31,219.32,52.84,166.48
624,30,13,1,2023-06-30,205.88,51.15,154.73
625,30,13,1,2023-07-30,223.16,52.68,170.48
626,30,13,1,2023-08-29,223.95,50.82,173.13
627,30,13,1,2023-09-28,215.71,51.09,164.62
628,30,13,1,2023-10-28,223.11,53.78,169.33
629,30,13,1,2023-11-27,222.46,50.72,171.74
630,30,13,1,2023-12-27,222.0,54.35,167.65
631,30,13,1,2024-01-26,204.45,54.78,149.67
632,30,13,1,2024-02-25,203.79,53.81,149.98
633,30,13,1,2024-03-26,214.01,52.72,161.29
634,30,13,1,2024-04-25,215.76,53.67,162.09
635,30,13,1,2024-05-25,208.04,55.29,152.75
636,30,13,1,2024-06-24,207.26,53.43,153.83
637,30,13,1,2024-07-24,215.66,53.06,162.6
638,30,13,1,2024-08-23,213.81,52.16,161.65
639,30,13,1,2024-09-22,206.49,52.79,153.7
640,30,13,1,2024-10-22,209.49,52.78,156.71
641,30,13,1,2024-11-21,218.84,50.89,167.95
642,31,13,4,2023-01-01,31.08,6.48,24.6
643,31,13,4,2023-01-31,30.78,6.07,24.71
644,31,13,4,2023-03-02,30.13,6.41,23.72
645,31,13,4,2023-04-01,28.98,5.96,23.02
646,31,13,4,2023-05-01,31.08,6.21,24.87
647,31,13,4,2023-05-31,29.04,6.36,22.68
648,32,13,8,2023-01-01,13.85,4.69,9.16
649,32,13,8,2023-01-31,14.03,4.41,9.62
650,32,13,8,2023-03-02,13.79,4.46,9.33
651,32,13,8,2023-04-01,14.43,4.52,9.91
652,32,13,8,2023-05-01,14.42,4.73,9.69
653,32,13,8,2023-05-31,13.37,4.62,8.75
654,32,13,8,2023-06-30,14.39,4.62,9.77
655,32,13,8,2023-07-30,13.75,4.48,9.27
656,32,13,8,2023-08-29,13.47,4.66,8.81
657,32,13,8,2023-09-28,14.0,4.39,9.61
658,32,13,8,2023-10-28,13.47,4.54,8.93
659,32,13,8,2023-11-27,14.39,4.31,10.08
660,32,13,8,2023-12-27,13.76,4.66,9.1
661,32,13,8,2024-01-26,14.4,4.63,9.77
662,32,13,8,2024-02-25,14.71,4.46,10.25
663,32,13,8,2024-03-26,14.59,4.36,10.23
664,32,13,8,2024-04-25,14.11,4.54,9.57
665,32,13,8,2024-05-25,14.53,4.51,10.02
666,32,13,8,2024-06-24,13.54,4.43,9.11
667,32,13,8,2024-07-24,14.16,4.35,9.81
668,32,13,8,2024-08-23,14.14,4.44,9.7
669,32,13,8,2024-09-22,14.48,4.58,9.9
670,32,13,8,2024-10-22,14.12,4.67,9.45
671,32,13,8,2024-11-21,13.44,4.63,8.81
672,33,14,10,2023-01-01,9.13,3.57,5.56
673,33,14,10,2023-01-31,9.07,3.65,5.42
674,33,14,10,2023-03-02,9.28,3.77,5.51
675,33,14,10,2023-04-01,8.92,3.63,5.29
676,33,14,10,2023-05-01,9.18,3.51,5.67
677,33,14,10,2023-05-31,9.0,3.53,5.47
678,33,14,10,2023-06-30,8.97,3.71,5.26
679,33,14,10,2023-07-30,8.79,3.57,5.22
680,33,14,10,2023-08-29,8.63,3.47,5.16
681,33,14,10,2023-09-28,9.12,3.6,5.52
682,33,14,10,2023-10-28,8.76,3.54,5.22
683,33,14,10,2023-11-27,9.26,3.49,5.77
684,33,14,10,2023-12-27,8.78,3.79,4.99
685,33,14,10,2024-01-26,9.31,3.47,5.84
686,33,14,10,2024-02-25,9.36,3.77,5.59
687,33,14,10,2024-03-26,9.13,3.79,5.34
688,33,14,10,2024-04-25,9.15,3.56,5.59
689,33,14,10,2024-05-25,9.14,3.75,5.39
690,33,14,10,2024-06-24,9.2,3.78,5.42
691,33,14,10,2024-07-24,9.08,3.76,5.32
692,33,14,10,2024-08-23,9.32,3.61,5.71
693,33,14,10,2024-09-22,9.18,3.52,5.66
694,33,14,10,2024-10-22,9.05,3.58,5.47
695,33,14,10,2024-11-21,9.25,3.55,5.7
696,34,15,1,2023-01-01,323.35,81.83,241.52
697,34,15,1,2023-01-31,322.68,77.7,244.98
698,34,15,1,2023-03-02,318.4,78.9,239.5
699,34,15,1,2023-04-01,323.15,79.37,243.78
700,34,15,1,2023-05-01,310.45,81.99,228.46
701,34,15,1,2023-05-31,317.7,81.44,236.26
702,34,15,1,2023-06-30,332.42,82.97,249.45
703,34,15,1,2023-07-30,337.01,83.53,253.48
704,34,15,1,2023-08-29,320.19,79.54,240.65
705,34,15,1,2023-09-28,312.22,78.19,234.03
706,34,15,1,2023-10-28,310.59,77.86,232.73
707,34,15,1,2023-11-27,320.75,80.77,239.98
708,34,15,1,2023-12-27,326.25,80.92,245.33
709,34,15,1,2024-01-26,318.82,80.52,238.3
710,34,15,1,2024-02-25,330.36,75.89,254.47
711,34,15,1,2024-03-26,313.01,80.53,232.48
712,34,15,1,2024-04-25,310.89,78.29,232.6
713,34,15,1,2024-05-25,322.18,80.07,242.11
714,34,15,1,2024-06-24,312.73,79.53,233.2
715,34,15,1,2024-07-24,319.93,79.78,240.15
716,34,15,1,2024-08-23,318.0,75.8,242.2
717,34,15,1,2024-09-22,311.33,83.12,228.21
718,34,15,1,2024-10-22,328.7,76.06,252.64
719,34,15,1,2024-11-21,308.57,76.03,232.54
720,35,16,1,2023-01-01,310.11,76.91,233.2
721,35,16,1,2023-01-31,329.16,75.96,253.2
722,35,16,1,2023-03-02,328.82,79.05,249.77
723,35,16,1,2023-04-01,314.59,80.29,234.3
724,35,16,1,2023-05-01,333.58,77.34,256.24
725,35,16,1,2023-05-31,334.36,76.73,257.63
726,35,16,1,2023-06-30,312.02,77.69,234.33
727,35,16,1,2023-07-30,327.91,80.8,247.11
728,35,16,1,2023-08-29,321.1,80.39,240.71
729,35,16,1,2023-09-28,315.66,82.02,233.64
730,35,16,1,2023-10-28,326.86,78.03,248.83
731,35,16,1,2023-11-27,325.97,76.14,249.83
732,35,16,1,2023-12-27,338.22,76.63,261.59
733,35,16,1,2024-01-26,310.44,77.81,232.63
734,35,16,1,2024-02-25,328.68,80.39,248.29
735,35,16,1,2024-03-26,322.29,83.6,238.69
736,35,16,1,2024-04-25,334.41,79.3,255.11
737,35,16,1,2024-05-25,327.06,78.37,248.69
738,35,16,1,2024-06-24,333.65,79.17,254.48
739,35,16,1,2024-07-24,310.97,83.24,227.73
740,35,16,1,2024-08-23,316.86,80.13,236.73
741,35,16,1,2024-09-22,327.33,79.9,247.43
742,35,16,1,2024-10-22,335.45,82.78,252.67
743,35,16,1,2024-11-21,324.33,81.66,242.67
744,36,16,8,2023-01-01,199.41,62.34,137.07
745,36,16,8,2023-01-31,197.47,62.87,134.6
746,36,16,8,2023-03-02,199.04,60.31,138.73
747,36,16,8,2023-04-01,188.25,62.2,126.05
748,36,16,8,2023-05-01,184.27,61.8,122.47
749,36,16,8,2023-05-31,184.48,61.2,123.28
750,36,16,8,2023-06-30,193.65,61.73,131.92
751,36,16,8,2023-07-30,189.11,60.38,128.73
752,36,16,8,2023-08-29,197.36,64.35,133.01
753,36,16,8,2023-09-28,185.9,61.76,124.14
754,36,16,8,2023-10-28,191.23,63.77,127.46
755,36,16,8,2023-11-27,184.72,58.65,126.07
756,36,16,8,2023-12-27,183.1,61.87,121.23
757,36,16,8,2024-01-26,186.06,64.35,121.71
758,36,16,8,2024-02-25,188.32,61.99,126.33
759,36,16,8,2024-03-26,196.38,61.34,135.04
760,36,16,8,2024-04-25,182.53,62.3,120.23
761,36,16,8,2024-05-25,186.22,60.92,125.3
762,36,16,8,2024-06-24,199.48,61.79,137.69
763,36,16,8,2024-07-24,194.12,59.47,134.65
764,36,16,8,2024-08-23,190.9,62.73,128.17
765,36,16,8,2024-09-22,183.59,61.73,121.86
766,36,16,8,2024-10-22,191.93,61.63,130.3
767,36,16,8,2024-11-21,185.19,60.59,124.6
768,37,17,6,2023-01-01,7.98,1.52,6.46
769,37,17,6,2023-01-31,8.07,1.5,6.57
770,37,17,6,2023-03-02,7.71,1.61,6.1
771,37,17,6,2023-04-01,7.57,1.53,6.04
772,37,17,6,2023-05-01,7.75,1.54,6.21
773,37,17,6,2023-05-31,7.57,1.56,6.01
774,37,17,6,2023-06-30,7.56,1.59,5.97
775,37,17,6,2023-07-30,8.09,1.52,6.57
776,37,17,6,2023-08-29,8.09,1.52,6.57
777,37,17,6,2023-09-28,7.86,1.55,6.31
778,37,17,6,2023-10-28,7.36,1.56,5.8
779,37,17,6,2023-11-27,7.94,1.61,6.33
780,37,17,6,2023-12-27,7.47,1.61,5.86
781,37,17,6,2024-01-26,7.43,1.53,5.9
782,37,17,6,2024-02-25,7.62,1.53,6.09
783,37,17,6,2024-03-26,8.08,1.55,6.53
784,37,17,6,2024-04-25,7.58,1.59,5.99
785,37,17,6,2024-05-25,7.91,1.6,6.31
786,37,17,6,2024-06-24,7.92,1.5,6.42
787,37,17,6,2024-07-24,7.55,1.61,5.94
788,37,17,6,2024-08-23,7.71,1.59,6.12
789,37,17,6,2024-09-22,8.1,1.53,6.57
790,37,17,6,2024-10-22,8.07,1.52,6.55
791,37,17,6,2024-11-21,7.87,1.56,6.31
792,38,17,4,2023-01-01,28.65,5.91,22.74
793,38,17,4,2023-01-31,28.72,5.76,22.96
794,38,17,4,2023-03-02,27.18,5.76,21.42
795,38,17,4,2023-04-01,27.51,5.72,21.79
796,38,17,4,2023-05-01,28.27,5.82,22.45
797,38,17,4,2023-05-31,28.4,5.44,22.96
798,38,17,4,2023-06-30,28.3,5.74,22.56
799,38,17,4,2023-07-30,27.77,5.9,21.87
800,38,17,4,2023-08-29,26.45,5.5,20.95
801,38,17,4,2023-09-28,27.13,5.72,21.41
802,38,17,4,2023-10-28,28.06,5.41,22.65
803,38,17,4,2023-11-27,27.97,5.93,22.04
804,38,17,4,2023-12-27,28.19,5.73,22.46
805,38,17,4,2024-01-26,27.67,5.46,22.21
806,38,17,4,2024-02-25,28.69,5.59,23.1
807,38,17,4,2024-03-26,27.97,5.56,22.41
808,38,17,4,2024-04-25,27.56,5.87,21.69
809,38,17,4,2024-05-25,27.22,5.88,21.34
810,38,17,4,2024-06-24,27.32,5.5,21.82
811,38,17,4,2024-07-24,27.43,5.76,21.67
812,38,17,4,2024-08-23,27.39,5.51,21.88
813,38,17,4,2024-09-22,27.53,5.88,21.65
814,38,17,4,2024-10-22,27.16,5.58,21.58
815,38,17,4,2024-11-21,26.52,5.47,21.05
816,39,17,10,2023-01-01,15.36,6.25,9.11
817,39,17,10,2023-01-31,15.67,6.5,9.17
818,39,17,10,2023-03-02,15.38,6.36,9.02
819,39,17,10,2023-04-01,16.07,6.46,9.61
820,39,17,10,2023-05-01,15.31,6.34,8.97
821,39,17,10,2023-05-31,16.32,6.59,9.73
822,39,17,10,2023-06-30,15.24,6.37,8.87
823,39,17,10,2023-07-30,16.15,6.22,9.93
824,39,17,10,2023-08-29,16.41,6.06,10.35
825,39,17,10,2023-09-28,16.63,6.43,10.2
826,39,17,10,2023-10-28,15.37,6.05,9.32
827,39,17,10,2023-11-27,15.43,6.5,8.93
828,39,17,10,2023-12-27,15.17,6.16,9.01
829,39,17,10,2024-01-26,15.17,6.15,9.02
830,39,17,10,2024-02-25,15.46,6.32,9.14
831,39,17,10,2024-03-26,15.6,6.31,9.29
832,39,17,10,2024-04-25,15.63,6.45,9.18
833,39,17,10,2024-05-25,15.74,6.6,9.14
834,39,17,10,2024-06-24,16.67,6.58,10.09
835,39,17,10,2024-07-24,16.63,6.39,10.24
836,39,17,10,2024-08-23,15.25,6.35,8.9
837,39,17,10,2024-09-22,16.46,6.44,10.02
838,39,17,10,2024-10-22,15.34,6.17,9.17
839,39,17,10,2024-11-21,15.11,6.34,8.77
840,40,18,10,2023-01-01,10.6,4.39,6.21
841,40,18,10,2023-01-31,10.63,4.38,6.25
842,40,18,10,2023-03-02,11.4,4.22,7.18
843,40,18,10,2023-04-01,11.13,4.3,6.83
844,40,18,10,2023-05-01,11.43,4.37,7.06
845,40,18,10,2023-05-31,10.81,4.55,6.26
846,40,18,10,2023-06-30,11.49,4.63,6.86
847,40,18,10,2023-07-30,10.69,4.28,6.41
848,40,18,10,2023-08-29,11.53,4.55,6.98
849,40,18,10,2023-09-28,10.93,4.22,6.71
850,40,18,10,2023-10-28,11.44,4.63,6.81
851,40,18,10,2023-11-27,10.66,4.6,6.06
852,40,18,10,2023-12-27,10.69,4.51,6.18
853,40,18,10,2024-01-26,10.7,4.42,6.28
854,40,18,10,2024-02-25,10.67,4.32,6.35
855,40,18,10,2024-03-26,11.45,4.55,6.9
856,40,18,10,2024-04-25,10.76,4.32,6.44
857,40,18,10,2024-05-25,11.31,4.59,6.72
858,40,18,10,2024-06-24,11.25,4.61,6.64
859,40,18,10,2024-07-24,10.93,4.55,6.38
860,40,18,10,2024-08-23,10.61,4.5,6.11
861,40,18,10,2024-09-22,11.01,4.56,6.45
862,40,18,10,2024-10-22,10.98,4.54,6.44
863,40,18,10,2024-11-21,11.31,4.55,6.76
864,41,18,4,2023-01-01,128.36,26.01,102.35
865,41,18,4,2023-01-31,122.22,25.47,96.75
866,41,18,4,2023-03-02,127.94,25.41,102.53
867,41,18,4,2023-04-01,126.14,24.17,101.97
868,41,18,4,2023-05-01,117.71,25.89,91.82
869,41,18,4,2023-05-31,119.41,25.02,94.39
870,41,18,4,2023-06-30,119.5,24.06,95.44
871,41,18,4,2023-07-30,124.87,24.68,100.19
872,41,18,4,2023-08-29,127.57,24.3,103.27
873,41,18,4,2023-09-28,118.57,26.4,92.17
874,41,18,4,2023-10-28,125.33,25.71,99.62
875,41,18,4,2023-11-27,120.13,26.33,93.8
876,41,18,4,2023-12-27,117.02,26.36,90.66
877,41,18,4,2024-01-26,125.42,24.63,100.79
878,41,18,4,2024-02-25,118.2,24.28,93.92
879,41,18,4,2024-03-26,123.95,25.21,98.74
880,41,18,4,2024-04-25,126.2,26.37,99.83
881,41,18,4,2024-05-25,121.79,25.61,96.18
882,41,18,4,2024-06-24,119.18,26.37,92.81
883,41,18,4,2024-07-24,126.8,26.3,100.5
884,41,18,4,2024-08-23,118.54,26.2,92.34
885,41,18,4,2024-09-22,128.71,25.17,103.54
886,41,18,4,2024-10-22,125.86,23.96,101.9
887,41,18,4,2024-11-21,128.9,25.22,103.68
888,42,18,1,2023-01-01,126.31,32.61,93.7
889,42,18,1,2023-01-31,126.77,31.26,95.51
890,42,18,1,2023-03-02,133.09,31.93,101.16
891,42,18,1,2023-04-01,124.09,33.04,91.05
892,42,18,1,2023-05-01,130.24,30.12,100.12
893,42,18,1,2023-05-31,131.41,31.77,99.64
894,42,18,1,2023-06-30,124.02,31.19,92.83
895,42,18,1,2023-07-30,134.01,31.01,103.0
896,42,18,1,2023-08-29,126.53,33.02,93.51
897,42,18,1,2023-09-28,127.55,30.6,96.95
898,42,18,1,2023-10-28,122.51,31.72,90.79
899,42,18,1,2023-11-27,127.78,32.76,95.02
900,42,18,1,2023-12-27,125.57,32.6,92.97
901,42,18,1,2024-01-26,125.32,30.5,94.82
902,42,18,1,2024-02-25,125.9,30.39,95.51
903,42,18,1,2024-03-26,128.31,32.88,95.43
904,42,18,1,2024-04-25,123.37,31.39,91.98
905,42,18,1,2024-05-25,131.27,30.52,100.75
906,42,18,1,2024-06-24,124.9,32.26,92.64
907,42,18,1,2024-07-24,123.66,33.23,90.43
908,42,18,1,2024-08-23,127.45,30.96,96.49
909,42,18,1,2024-09-22,123.17,31.62,91.55
910,42,18,1,2024-10-22,122.31,31.61,90.7
911,42,18,1,2024-11-21,128.95,30.96,97.99
912,43,19,4,2023-01-01,127.71,27.39,100.32
913,43,19,4,2023-01-31,135.44,28.47,106.97
914,43,19,4,2023-03-02,135.86,27.38,108.48
915,43,19,4,2023-04-01,127.92,28.0,99.92
916,43,19,4,2023-05-01,137.62,27.72,109.9
917,43,19,4,2023-05-31,138.68,26.11,112.57
918,43,19,4,2023-06-30,134.95,26.58,108.37
919,43,19,4,2023-07-30,126.6,25.96,100.64
920,43,19,4,2023-08-29,139.06,26.14,112.92
921,43,19,4,2023-09-28,133.77,26.03,107.74
922,43,19,4,2023-10-28,131.88,27.1,104.78
923,43,19,4,2023-11-27,137.11,26.62,110.49
924,43,19,4,2023-12-27,138.92,26.84,112.08
925,43,19,4,2024-01-26,137.76,27.92,109.84
926,43,19,4,2024-02-25,129.61,28.44,101.17
927,43,19,4,2024-03-26,138.78,27.73,111.05
928,43,19,4,2024-04-25,131.43,26.23,105.2
929,43,19,4,2024-05-25,129.52,25.81,103.71
930,43,19,4,2024-06-24,135.21,27.21,108.0
931,43,19,4,2024-07-24,134.13,28.37,105.76
932,43,19,4,2024-08-23,129.5,27.79,101.71
933,43,19,4,2024-09-22,137.06,26.16,110.9
934,43,19,4,2024-10-22,137.2,25.87,111.33
935,43,19,4,2024-11-21,127.22,27.57,99.65
936,44,20,3,2023-01-01,206.73,56.11,150.62
937,44,20,3,2023-01-31,191.2,52.62,138.58
938,44,20,3,2023-03-02,203.08,52.75,150.33
939,44,20,3,2023-04-01,197.66,53.64,144.02
940,44,20,3,2023-05-01,192.68,54.37,138.31
941,44,20,3,2023-05-31,192.47,55.75,136.72
942,44,20,3,2023-06-30,194.94,53.49,141.45
943,44,20,3,2023-07-30,188.62,54.04,134.58
944,44,20,3,2023-08-29,201.82,53.72,148.1
945,44,20,3,2023-09-28,201.83,52.76,149.07
946,44,20,3,2023-10-28,206.85,57.14,149.71
947,44,20,3,2023-11-27,204.34,54.15,150.19
948,44,20,3,2023-12-27,194.28,52.74,141.54
949,44,20,3,2024-01-26,188.95,56.35,132.6
950,44,20,3,2024-02-25,200.29,54.03,146.26
951,44,20,3,2024-03-26,205.15,54.87,150.28
952,44,20,3,2024-04-25,191.35,56.82,134.53
953,44,20,3,2024-05-25,206.85,56.75,150.1
954,44,20,3,2024-06-24,196.17,52.77,143.4
955,44,20,3,2024-07-24,198.4,53.58,144.82
956,44,20,3,2024-08-23,203.81,55.26,148.55
957,44,20,3,2024-09-22,202.8,55.29,147.51
958,44,20,3,2024-10-22,201.76,54.34,147.42
959,44,20,3,2024-11-21,204.55,55.5,149.05
960,45,20,12,2023-01-01,799.31,247.16,552.15
961,45,20,12,2023-01-31,816.25,250.64,565.61
962,46,20,11,2023-01-01,10.37,4.34,6.03
963,46,20,11,2023-01-31,10.19,4.47,5.72
964,46,20,11,2023-03-02,9.67,4.29,5.38
965,46,20,11,2023-04-01,10.19,4.24,5.95
966,46,20,11,2023-05-01,10.42,4.19,6.23
967,46,20,11,2023-05-31,10.05,4.22,5.83
968,46,20,11,2023-06-30,9.92,4.27,5.65
969,46,20,11,2023-07-30,10.15,4.57,5.58
970,46,20,11,2023-08-29,10.17,4.4,5.77
971,46,20,11,2023-09-28,10.48,4.45,6.03
972,46,20,11,2023-10-28,10.24,4.5,5.74
973,46,20,11,2023-11-27,10.0,4.42,5.58
974,46,20,11,2023-12-27,9.87,4.47,5.4
975,46,20,11,2024-01-26,9.82,4.44,5.38
976,46,20,11,2024-02-25,9.72,4.4,5.32
977,46,20,11,2024-03-26,9.64,4.36,5.28
978,46,20,11,2024-04-25,9.89,4.23,5.66
979,46,20,11,2024-05-25,9.67,4.49,5.18
980,46,20,11,2024-06-24,10.08,4.28,5.8
981,46,20,11,2024-07-24,9.69,4.4,5.29
982,46,20,11,2024-08-23,10.1,4.21,5.89
983,46,20,11,2024-09-22,10.18,4.59,5.59
984,46,20,11,2024-10-22,10.3,4.55,5.75
985,46,20,11,2024-11-21,10.14,4.38,5.76
986,47,20,6,2023-01-01,5.37,1.06,4.31
987,47,20,6,2023-01-31,5.38,1.12,4.26
988,47,20,6,2023-03-02,5.11,1.08,4.03
989,47,20,6,2023-04-01,5.54,1.05,4.49
990,47,20,6,2023-05-01,5.51,1.11,4.4
991,47,20,6,2023-05-31,5.12,1.05,4.07
992,47,20,6,2023-06-30,5.42,1.08,4.34
993,47,20,6,2023-07-30,5.37,1.06,4.31
994,47,20,6,2023-08-29,5.56,1.07,4.49
995,47,20,6,2023-09-28,5.38,1.05,4.33
996,47,20,6,2023-10-28,5.55,1.11,4.44
997,47,20,6,2023-11-27,5.13,1.12,4.01
998,47,20,6,2023-12-27,5.45,1.12,4.33
999,47,20,6,2024-01-26,5.3,1.12,4.18
1000,47,20,6,2024-02-25,5.42,1.06,4.36
1001,47,20,6,2024-03-26,5.48,1.03,4.45
1002,47,20,6,2024-04-25,5.21,1.09,4.12
1003,47,20,6,2024-05-25,5.45,1.06,4.39
1004,47,20,6,2024-06-24,5.13,1.09,4.04
1005,47,20,6,2024-07-24,5.2,1.07,4.13
1006,47,20,6,2024-08-23,5.5,1.09,4.41
1007,47,20,6,2024-09-22,5.56,1.07,4.49
1008,47,20,6,2024-10-22,5.35,1.03,4.32
1009,47,20,6,2024-11-21,5.49,1.07,4.42
1010,48,21,10,2023-01-01,6.55,2.49,4.06
1011,48,21,10,2023-01-31,6.02,2.52,3.5
1012,48,21,10,2023-03-02,6.03,2.51,3.52
1013,48,21,10,2023-04-01,6.36,2.5,3.86
1014,48,21,10,2023-05-01,6.45,2.65,3.8
1015,48,21,10,2023-05-31,6.16,2.53,3.63
1016,48,21,10,2023-06-30,6.43,2.6,3.83
1017,48,21,10,2023-07-30,6.41,2.65,3.76
1018,48,21,10,2023-08-29,6.03,2.53,3.5
1019,48,21,10,2023-09-28,6.63,2.54,4.09
1020,48,21,10,2023-10-28,6.61,2.59,4.02
1021,48,21,10,2023-11-27,6.54,2.53,4.01
1022,48,21,10,2023-12-27,6.17,2.55,3.62
1023,48,21,10,2024-01-26,6.47,2.51,3.96
1024,48,21,10,2024-02-25,6.48,2.55,3.93
1025,48,21,10,2024-03-26,6.21,2.62,3.59
1026,48,21,10,2024-04-25,6.57,2.56,4.01
1027,48,21,10,2024-05-25,6.28,2.46,3.82
1028,48,21,10,2024-06-24,6.3,2.65,3.65
1029,48,21,10,2024-07-24,6.37,2.41,3.96
1030,48,21,10,2024-08-23,6.21,2.62,3.59
